date,state,daily
2021-10-19,Malaysia,65
2021-10-20,Malaysia,329
2021-10-21,Malaysia,270
2021-10-22,Malaysia,252
2021-10-23,Malaysia,81
2021-10-24,Malaysia,123
2021-10-25,Malaysia,268
2021-10-26,Malaysia,262
2021-10-27,Malaysia,315
2021-10-28,Malaysia,250
2021-10-29,Malaysia,253
2021-10-30,Malaysia,198
2021-10-31,Malaysia,167
2021-11-01,Malaysia,312
2021-11-02,Malaysia,317
2021-11-03,Malaysia,347
2021-11-04,Malaysia,80
2021-11-05,Malaysia,190
2021-11-06,Malaysia,193
2021-11-07,Malaysia,137
2021-11-08,Malaysia,341
2021-11-09,Malaysia,325
2021-11-10,Malaysia,421
2021-11-11,Malaysia,264
2021-11-12,Malaysia,303
2021-11-13,Malaysia,179
2021-11-14,Malaysia,315
2021-11-15,Malaysia,484
2021-11-16,Malaysia,605
2021-11-17,Malaysia,562
2021-11-18,Malaysia,445
2021-11-19,Malaysia,314
2021-11-20,Malaysia,155
2021-11-21,Malaysia,154
2021-11-22,Malaysia,405
2021-11-23,Malaysia,417
2021-11-24,Malaysia,378
2021-11-25,Malaysia,320
2021-11-26,Malaysia,329
2021-11-27,Malaysia,177
2021-11-28,Malaysia,200
2021-11-29,Malaysia,420
2021-11-30,Malaysia,648
2021-12-01,Malaysia,362
2021-12-02,Malaysia,396
2021-12-03,Malaysia,261
2021-12-04,Malaysia,147
2021-12-05,Malaysia,143
2021-12-06,Malaysia,316
2021-12-07,Malaysia,346
2021-12-08,Malaysia,373
2021-12-09,Malaysia,285
2021-12-10,Malaysia,277
2021-12-11,Malaysia,141
2021-12-12,Malaysia,147
2021-12-13,Malaysia,498
2021-12-14,Malaysia,303
2021-12-15,Malaysia,352
2021-12-16,Malaysia,297
2021-12-17,Malaysia,271
2021-12-18,Malaysia,146
2021-12-19,Malaysia,147
2021-12-20,Malaysia,266
2021-12-21,Malaysia,402
2021-12-22,Malaysia,431
2021-12-23,Malaysia,276
2021-12-24,Malaysia,287
2021-12-25,Malaysia,63
2021-12-26,Malaysia,140
2021-12-27,Malaysia,302
2021-12-28,Malaysia,306
2021-12-29,Malaysia,391
2021-12-30,Malaysia,303
2021-12-31,Malaysia,256
2022-01-01,Malaysia,30
2022-01-02,Malaysia,119
2022-01-03,Malaysia,274
2022-01-04,Malaysia,316
2022-01-05,Malaysia,365
2022-01-06,Malaysia,306
2022-01-07,Malaysia,275
2022-01-08,Malaysia,106
2022-01-09,Malaysia,106
2022-01-10,Malaysia,270
2022-01-11,Malaysia,363
2022-01-12,Malaysia,388
2022-01-13,Malaysia,282
2022-01-14,Malaysia,297
2022-01-15,Malaysia,138
2022-01-16,Malaysia,147
2022-01-17,Malaysia,396
2022-01-18,Malaysia,299
2022-01-19,Malaysia,342
2022-01-20,Malaysia,309
2022-01-21,Malaysia,295
2022-01-22,Malaysia,187
2022-01-23,Malaysia,196
2022-01-24,Malaysia,404
2022-01-25,Malaysia,545
2022-01-26,Malaysia,453
2022-01-27,Malaysia,259
2022-01-28,Malaysia,311
2022-01-29,Malaysia,107
2022-01-30,Malaysia,135
2022-01-31,Malaysia,151
2022-02-01,Malaysia,11
2022-02-02,Malaysia,21
2022-02-03,Malaysia,173
2022-02-04,Malaysia,197
2022-02-05,Malaysia,79
2022-02-06,Malaysia,173
2022-02-07,Malaysia,306
2022-02-08,Malaysia,395
2022-02-09,Malaysia,426
2022-02-10,Malaysia,336
2022-02-11,Malaysia,226
2022-02-12,Malaysia,180
2022-02-13,Malaysia,119
2022-02-14,Malaysia,293
2022-02-15,Malaysia,341
2022-02-16,Malaysia,434
2022-02-17,Malaysia,270
2022-02-18,Malaysia,360
2022-02-19,Malaysia,121
2022-02-20,Malaysia,186
2022-02-21,Malaysia,326
2022-02-22,Malaysia,368
2022-02-23,Malaysia,413
2022-02-24,Malaysia,364
2022-02-25,Malaysia,289
2022-02-26,Malaysia,155
2022-02-27,Malaysia,126
2022-02-28,Malaysia,346
2022-03-01,Malaysia,307
2022-03-02,Malaysia,336
2022-03-03,Malaysia,286
2022-03-04,Malaysia,325
2022-03-05,Malaysia,125
2022-03-06,Malaysia,198
2022-03-07,Malaysia,385
2022-03-08,Malaysia,317
2022-03-09,Malaysia,540
2022-03-10,Malaysia,399
2022-03-11,Malaysia,458
2022-03-12,Malaysia,240
2022-03-13,Malaysia,307
2022-03-14,Malaysia,459
2022-03-15,Malaysia,486
2022-03-16,Malaysia,569
2022-03-17,Malaysia,542
2022-03-18,Malaysia,690
2022-03-19,Malaysia,491
2022-03-20,Malaysia,493
2022-03-21,Malaysia,430
2022-03-22,Malaysia,561
2022-03-23,Malaysia,648
2022-03-24,Malaysia,702
2022-03-25,Malaysia,745
2022-03-26,Malaysia,376
2022-03-27,Malaysia,474
2022-03-28,Malaysia,629
2022-03-29,Malaysia,725
2022-03-30,Malaysia,920
2022-03-31,Malaysia,572
2022-04-01,Malaysia,490
2022-04-02,Malaysia,390
2022-04-03,Malaysia,167
2022-04-04,Malaysia,403
2022-04-05,Malaysia,444
2022-04-06,Malaysia,524
2022-04-07,Malaysia,451
2022-04-08,Malaysia,508
2022-04-09,Malaysia,359
2022-04-10,Malaysia,455
2022-04-11,Malaysia,588
2022-04-12,Malaysia,562
2022-04-13,Malaysia,704
2022-04-14,Malaysia,633
2022-04-15,Malaysia,511
2022-04-16,Malaysia,242
2022-04-17,Malaysia,368
2022-04-18,Malaysia,699
2022-04-19,Malaysia,527
2022-04-20,Malaysia,713
2022-04-21,Malaysia,699
2022-04-22,Malaysia,644
2022-04-23,Malaysia,356
2022-04-24,Malaysia,353
2022-04-25,Malaysia,748
2022-04-26,Malaysia,738
2022-04-27,Malaysia,716
2022-04-28,Malaysia,592
2022-04-29,Malaysia,489
2022-04-30,Malaysia,300
2022-05-01,Malaysia,27
2022-05-02,Malaysia,25
2022-05-03,Malaysia,31
2022-05-04,Malaysia,86
2022-05-05,Malaysia,236
2022-05-06,Malaysia,294
2022-05-07,Malaysia,231
2022-05-08,Malaysia,337
2022-05-09,Malaysia,598
2022-05-10,Malaysia,660
2022-05-11,Malaysia,755
2022-05-12,Malaysia,640
2022-05-13,Malaysia,637
2022-05-14,Malaysia,273
2022-05-15,Malaysia,293
2022-05-16,Malaysia,509
2022-05-17,Malaysia,943
2022-05-18,Malaysia,920
2022-05-19,Malaysia,894
2022-05-20,Malaysia,702
2022-05-21,Malaysia,471
2022-05-22,Malaysia,511
2022-05-23,Malaysia,912
2022-05-24,Malaysia,1023
2022-05-25,Malaysia,878
2022-05-26,Malaysia,715
2022-05-27,Malaysia,824
2022-05-28,Malaysia,576
2022-05-29,Malaysia,543
2022-05-30,Malaysia,808
2022-05-31,Malaysia,1020
2022-06-01,Malaysia,659
2022-06-02,Malaysia,703
2022-06-03,Malaysia,755
2022-06-04,Malaysia,561
2022-06-05,Malaysia,360
2022-06-06,Malaysia,361
2022-06-07,Malaysia,932
2022-06-08,Malaysia,994
2022-06-09,Malaysia,919
2022-06-10,Malaysia,833
2022-06-11,Malaysia,634
2022-06-12,Malaysia,705
2022-06-13,Malaysia,988
2022-06-14,Malaysia,1014
2022-06-15,Malaysia,1194
2022-06-16,Malaysia,1138
2022-06-17,Malaysia,808
2022-06-18,Malaysia,904
2022-06-19,Malaysia,648
2022-06-20,Malaysia,941
2022-06-21,Malaysia,1129
2022-06-22,Malaysia,1140
2022-06-23,Malaysia,1133
2022-06-24,Malaysia,848
2022-06-25,Malaysia,542
2022-06-26,Malaysia,1263
2022-06-27,Malaysia,1078
2022-06-28,Malaysia,813
2022-06-29,Malaysia,1056
2022-06-30,Malaysia,1016
2022-07-01,Malaysia,1171
2022-07-02,Malaysia,584
2022-07-03,Malaysia,1010
2022-07-04,Malaysia,1199
2022-07-05,Malaysia,946
2022-07-06,Malaysia,1268
2022-07-07,Malaysia,951
2022-07-08,Malaysia,1056
2022-07-09,Malaysia,295
2022-07-10,Malaysia,184
2022-07-11,Malaysia,302
2022-07-12,Malaysia,623
2022-07-13,Malaysia,959
2022-07-14,Malaysia,1025
2022-07-15,Malaysia,874
2022-07-16,Malaysia,600
2022-07-17,Malaysia,625
2022-07-18,Malaysia,1039
2022-07-19,Malaysia,1010
2022-07-20,Malaysia,1033
2022-07-21,Malaysia,1050
2022-07-22,Malaysia,986
2022-07-23,Malaysia,1052
2022-07-24,Malaysia,1093
2022-07-25,Malaysia,1173
2022-07-26,Malaysia,1314
2022-07-27,Malaysia,1295
2022-07-28,Malaysia,1131
2022-07-29,Malaysia,1342
2022-07-30,Malaysia,538
2022-07-31,Malaysia,675
2022-08-01,Malaysia,891
2022-08-02,Malaysia,930
2022-08-03,Malaysia,1167
2022-08-04,Malaysia,1183
2022-08-05,Malaysia,1075
2022-08-06,Malaysia,676
2022-08-07,Malaysia,707
2022-08-08,Malaysia,920
2022-08-09,Malaysia,1226
2022-08-10,Malaysia,1091
2022-08-11,Malaysia,1225
2022-08-12,Malaysia,1201
2022-08-13,Malaysia,828
2022-08-14,Malaysia,1237
2022-08-15,Malaysia,1012
2022-08-16,Malaysia,1242
2022-08-17,Malaysia,1205
2022-08-18,Malaysia,1322
2022-08-19,Malaysia,1398
2022-08-20,Malaysia,1070
2022-08-21,Malaysia,1283
2022-08-22,Malaysia,1314
2022-08-23,Malaysia,1319
2022-08-24,Malaysia,1547
2022-08-25,Malaysia,1345
2022-08-26,Malaysia,1150
2022-08-27,Malaysia,962
2022-08-28,Malaysia,1080
2022-08-29,Malaysia,1403
2022-08-30,Malaysia,1087
2022-08-31,Malaysia,560
2022-09-01,Malaysia,1166
2022-09-02,Malaysia,814
2022-09-03,Malaysia,559
2022-09-04,Malaysia,681
2022-09-05,Malaysia,982
2022-09-06,Malaysia,1132
2022-09-07,Malaysia,1111
2022-09-08,Malaysia,1151
2022-09-09,Malaysia,1122
2022-09-10,Malaysia,917
2022-09-11,Malaysia,887
2022-09-12,Malaysia,1216
2022-09-13,Malaysia,1655
2022-09-14,Malaysia,1506
2022-09-15,Malaysia,1411
2022-09-16,Malaysia,351
2022-09-17,Malaysia,985
2022-09-18,Malaysia,870
2022-09-19,Malaysia,1329
2022-09-20,Malaysia,1445
2022-09-21,Malaysia,1346
2022-09-22,Malaysia,1398
2022-09-23,Malaysia,1327
2022-09-24,Malaysia,1350
2022-09-25,Malaysia,1289
2022-09-26,Malaysia,1420
2022-09-27,Malaysia,1511
2022-09-28,Malaysia,1609
2022-09-29,Malaysia,1705
2022-09-30,Malaysia,1286
2022-10-01,Malaysia,770
2022-10-02,Malaysia,1197
2022-10-03,Malaysia,1167
2022-10-04,Malaysia,1562
2022-10-05,Malaysia,1307
2022-10-06,Malaysia,1376
2022-10-07,Malaysia,1113
2022-10-08,Malaysia,899
2022-10-09,Malaysia,757
2022-10-10,Malaysia,647
2022-10-11,Malaysia,1180
2022-10-12,Malaysia,1248
2022-10-13,Malaysia,1249
2022-10-14,Malaysia,1260
2022-10-15,Malaysia,1369
2022-10-16,Malaysia,848
2022-10-17,Malaysia,1243
2022-10-18,Malaysia,1276
2022-10-19,Malaysia,1450
2022-10-20,Malaysia,1553
2022-10-21,Malaysia,1104
2022-10-22,Malaysia,1288
2022-10-23,Malaysia,702
2022-10-24,Malaysia,436
2022-10-25,Malaysia,1177
2022-10-26,Malaysia,1348
2022-10-27,Malaysia,1304
2022-10-28,Malaysia,1265
2022-10-29,Malaysia,1145
2022-10-30,Malaysia,1091
2022-10-31,Malaysia,1167
2022-11-01,Malaysia,1185
2022-11-02,Malaysia,1112
2022-11-03,Malaysia,1082
2022-11-04,Malaysia,718
2022-11-05,Malaysia,541
2022-11-06,Malaysia,650
2022-11-07,Malaysia,1038
2022-11-08,Malaysia,1408
2022-11-09,Malaysia,1466
2022-11-10,Malaysia,1426
2022-11-11,Malaysia,1198
2022-11-12,Malaysia,1142
2022-11-13,Malaysia,820
2022-11-14,Malaysia,1196
2022-11-15,Malaysia,1214
2022-11-16,Malaysia,1323
2022-11-17,Malaysia,1189
2022-11-18,Malaysia,282
2022-11-19,Malaysia,70
2022-11-20,Malaysia,211
2022-11-21,Malaysia,734
2022-11-22,Malaysia,965
2022-11-23,Malaysia,1052
2022-11-24,Malaysia,986
2022-11-25,Malaysia,928
2022-11-26,Malaysia,763
2022-11-27,Malaysia,534
2022-11-28,Malaysia,286
2022-11-29,Malaysia,1121
2022-11-30,Malaysia,1183
2022-12-01,Malaysia,1037
2022-12-02,Malaysia,770
2022-12-03,Malaysia,531
2022-12-04,Malaysia,768
2022-12-05,Malaysia,913
2022-12-06,Malaysia,1146
2022-12-07,Malaysia,1045
2022-12-08,Malaysia,1126
2022-12-09,Malaysia,788
2022-12-10,Malaysia,509
2022-12-11,Malaysia,464
2022-12-12,Malaysia,934
2022-12-13,Malaysia,1132
2022-12-14,Malaysia,1246
2022-12-15,Malaysia,1343
2022-12-16,Malaysia,818
2022-12-17,Malaysia,773
2022-12-18,Malaysia,724
2022-12-19,Malaysia,851
2022-12-20,Malaysia,824
2022-12-21,Malaysia,834
2022-12-22,Malaysia,956
2022-12-23,Malaysia,556
2022-12-24,Malaysia,152
2022-12-25,Malaysia,73
2022-12-26,Malaysia,309
2022-12-27,Malaysia,630
2022-12-28,Malaysia,756
2022-12-29,Malaysia,725
2022-12-30,Malaysia,451
2022-12-31,Malaysia,385
2023-01-01,Malaysia,159
2023-01-02,Malaysia,460
2023-01-03,Malaysia,754
2023-01-04,Malaysia,899
2023-01-05,Malaysia,1060
2023-01-06,Malaysia,718
2023-01-07,Malaysia,388
2023-01-08,Malaysia,698
2023-01-09,Malaysia,833
2023-01-10,Malaysia,1271
2023-01-11,Malaysia,1245
2023-01-12,Malaysia,1236
2023-01-13,Malaysia,807
2023-01-14,Malaysia,590
2023-01-15,Malaysia,794
2023-01-16,Malaysia,1177
2023-01-17,Malaysia,1224
2023-01-18,Malaysia,1434
2023-01-19,Malaysia,1345
2023-01-20,Malaysia,584
2023-01-21,Malaysia,120
2023-01-22,Malaysia,25
2023-01-23,Malaysia,63
2023-01-24,Malaysia,363
2023-01-25,Malaysia,890
2023-01-26,Malaysia,1007
2023-01-27,Malaysia,864
2023-01-28,Malaysia,542
2023-01-29,Malaysia,803
2023-01-30,Malaysia,1107
2023-01-31,Malaysia,1221
2023-02-01,Malaysia,1269
2023-02-02,Malaysia,1433
2023-02-03,Malaysia,875
2023-02-04,Malaysia,542
2023-02-05,Malaysia,591
2023-02-06,Malaysia,898
2023-02-07,Malaysia,1272
2023-02-08,Malaysia,1257
2023-02-09,Malaysia,1344
2023-02-10,Malaysia,901
2023-02-11,Malaysia,534
2023-02-12,Malaysia,931
2023-02-13,Malaysia,1223
2023-02-14,Malaysia,1371
2023-02-15,Malaysia,1621
2023-02-16,Malaysia,1313
2023-02-17,Malaysia,915
2023-02-18,Malaysia,655
2023-02-19,Malaysia,759
2023-02-20,Malaysia,986
2023-02-21,Malaysia,1313
2023-02-22,Malaysia,1319
2023-02-23,Malaysia,1247
2023-02-24,Malaysia,957
2023-02-25,Malaysia,631
2023-02-26,Malaysia,799
2023-02-27,Malaysia,1075
2023-02-28,Malaysia,1374
2023-03-01,Malaysia,1395
2023-03-02,Malaysia,1302
2023-03-03,Malaysia,851
2023-03-04,Malaysia,578
2023-03-05,Malaysia,940
2023-03-06,Malaysia,1153
2023-03-07,Malaysia,1392
2023-03-08,Malaysia,1705
2023-03-09,Malaysia,1514
2023-03-10,Malaysia,1077
2023-03-11,Malaysia,713
2023-03-12,Malaysia,903
2023-03-13,Malaysia,1222
2023-03-14,Malaysia,1583
2023-03-15,Malaysia,1760
2023-03-16,Malaysia,1652
2023-03-17,Malaysia,1174
2023-03-18,Malaysia,874
2023-03-19,Malaysia,1115
2023-03-20,Malaysia,1597
2023-03-21,Malaysia,1618
2023-03-22,Malaysia,1561
2023-03-23,Malaysia,743
2023-03-24,Malaysia,870
2023-03-25,Malaysia,394
2023-03-26,Malaysia,380
2023-03-27,Malaysia,820
2023-03-28,Malaysia,994
2023-03-29,Malaysia,1163
2023-03-30,Malaysia,1127
2023-03-31,Malaysia,848
2023-04-01,Malaysia,420
2023-04-02,Malaysia,491
2023-04-03,Malaysia,952
2023-04-04,Malaysia,1054
2023-04-05,Malaysia,1180
2023-04-06,Malaysia,1119
2023-04-07,Malaysia,750
2023-04-08,Malaysia,495
2023-04-09,Malaysia,408
2023-04-10,Malaysia,996
2023-04-11,Malaysia,1181
2023-04-12,Malaysia,1200
2023-04-13,Malaysia,1156
2023-04-14,Malaysia,720
2023-04-15,Malaysia,453
2023-04-16,Malaysia,680
2023-04-17,Malaysia,976
2023-04-18,Malaysia,975
2023-04-19,Malaysia,723
2023-04-20,Malaysia,414
2023-04-21,Malaysia,57
2023-04-22,Malaysia,22
2023-04-23,Malaysia,27
2023-04-24,Malaysia,89
2023-04-25,Malaysia,369
2023-04-26,Malaysia,577
2023-04-27,Malaysia,664
2023-04-28,Malaysia,541
2023-04-29,Malaysia,226
2023-04-30,Malaysia,417
2023-05-01,Malaysia,123
2023-05-02,Malaysia,798
2023-05-03,Malaysia,939
2023-05-04,Malaysia,161
2023-05-05,Malaysia,666
2023-05-06,Malaysia,365
2023-05-07,Malaysia,474
2023-05-08,Malaysia,1134
2023-05-09,Malaysia,1217
2023-05-10,Malaysia,1510
2023-05-11,Malaysia,1483
2023-05-12,Malaysia,964
2023-05-13,Malaysia,400
2023-05-14,Malaysia,710
2023-05-15,Malaysia,1067
2023-05-16,Malaysia,1137
2023-05-17,Malaysia,1279
2023-05-18,Malaysia,1214
2023-05-19,Malaysia,937
2023-05-20,Malaysia,732
2023-05-21,Malaysia,706
2023-05-22,Malaysia,822
2023-05-23,Malaysia,1205
2023-05-24,Malaysia,1397
2023-05-25,Malaysia,1287
2023-05-26,Malaysia,905
2023-05-27,Malaysia,508
2023-05-28,Malaysia,759
2023-05-29,Malaysia,890
2023-05-30,Malaysia,830
2023-05-31,Malaysia,1036
2023-06-01,Malaysia,1139
2023-06-02,Malaysia,642
2023-06-03,Malaysia,485
2023-06-04,Malaysia,568
2023-06-05,Malaysia,153
2023-06-06,Malaysia,1295
2023-06-07,Malaysia,1426
2023-06-08,Malaysia,1313
2023-06-09,Malaysia,927
2023-06-10,Malaysia,820
2023-06-11,Malaysia,1035
2023-06-12,Malaysia,1165
2023-06-13,Malaysia,1253
2023-06-14,Malaysia,1444
2023-06-15,Malaysia,1208
2023-06-16,Malaysia,1084
2023-06-17,Malaysia,1024
2023-06-18,Malaysia,803
2023-06-19,Malaysia,1072
2023-06-20,Malaysia,1303
2023-06-21,Malaysia,1636
2023-06-22,Malaysia,1520
2023-06-23,Malaysia,1045
2023-06-24,Malaysia,754
2023-06-25,Malaysia,904
2023-06-26,Malaysia,1166
2023-06-27,Malaysia,1168
2023-06-28,Malaysia,630
2023-06-29,Malaysia,87
2023-06-30,Malaysia,288
2023-07-01,Malaysia,264
2023-07-02,Malaysia,359
2023-07-03,Malaysia,1031
2023-07-04,Malaysia,1191
2023-07-05,Malaysia,1332
2023-07-06,Malaysia,1445
2023-07-07,Malaysia,964
2023-07-08,Malaysia,669
2023-07-09,Malaysia,599
2023-07-10,Malaysia,1065
2023-07-11,Malaysia,1295
2023-07-12,Malaysia,1457
2023-07-13,Malaysia,1368
2023-07-14,Malaysia,1200
2023-07-15,Malaysia,724
2023-07-16,Malaysia,731
2023-07-17,Malaysia,1324
2023-07-18,Malaysia,1224
2023-07-19,Malaysia,271
2023-07-20,Malaysia,1382
2023-07-21,Malaysia,886
2023-07-22,Malaysia,791
2023-07-23,Malaysia,912
2023-07-24,Malaysia,1060
2023-07-25,Malaysia,1285
2023-07-26,Malaysia,1326
2023-07-27,Malaysia,1319
2023-07-28,Malaysia,930
2023-07-29,Malaysia,604
2023-07-30,Malaysia,533
2023-07-31,Malaysia,1016
2023-08-01,Malaysia,1166
2023-08-02,Malaysia,1376
2023-08-03,Malaysia,1341
2023-08-04,Malaysia,952
2023-08-05,Malaysia,609
2023-08-06,Malaysia,791
2023-08-07,Malaysia,972
2023-08-08,Malaysia,1227
2023-08-09,Malaysia,1385
2023-08-10,Malaysia,1172
2023-08-11,Malaysia,1001
2023-08-12,Malaysia,352
2023-08-13,Malaysia,347
2023-08-14,Malaysia,815
2023-08-15,Malaysia,1128
2023-08-16,Malaysia,1272
2023-08-17,Malaysia,1262
2023-08-18,Malaysia,994
2023-08-19,Malaysia,682
2023-08-20,Malaysia,841
2023-08-21,Malaysia,1169
2023-08-22,Malaysia,1176
2023-08-23,Malaysia,1212
2023-08-24,Malaysia,1128
2023-08-25,Malaysia,1148
2023-08-26,Malaysia,682
2023-08-27,Malaysia,453
2023-08-28,Malaysia,893
2023-08-29,Malaysia,1072
2023-08-30,Malaysia,864
2023-08-31,Malaysia,284
2023-09-01,Malaysia,662
2023-09-02,Malaysia,445
2023-09-03,Malaysia,635
2023-09-04,Malaysia,951
2023-09-05,Malaysia,1186
2023-09-06,Malaysia,1249
2023-09-07,Malaysia,1388
2023-09-08,Malaysia,1074
2023-09-09,Malaysia,654
2023-09-10,Malaysia,570
2023-09-11,Malaysia,1156
2023-09-12,Malaysia,1118
2023-09-13,Malaysia,1300
2023-09-14,Malaysia,1282
2023-09-15,Malaysia,857
2023-09-16,Malaysia,381
2023-09-17,Malaysia,453
2023-09-18,Malaysia,1038
2023-09-19,Malaysia,1238
2023-09-20,Malaysia,1317
2023-09-21,Malaysia,1354
2023-09-22,Malaysia,1174
2023-09-23,Malaysia,790
2023-09-24,Malaysia,706
2023-09-25,Malaysia,1004
2023-09-26,Malaysia,1085
2023-09-27,Malaysia,1127
2023-09-28,Malaysia,372
2023-09-29,Malaysia,737
2023-09-30,Malaysia,493
2023-10-01,Malaysia,596
2023-10-02,Malaysia,1090
2023-10-03,Malaysia,1201
2023-10-04,Malaysia,1249
2023-10-05,Malaysia,1258
2023-10-06,Malaysia,966
2023-10-07,Malaysia,853
2023-10-08,Malaysia,752
2023-10-09,Malaysia,1071
2023-10-10,Malaysia,1287
2023-10-11,Malaysia,1209
2023-10-12,Malaysia,1263
2023-10-13,Malaysia,968
2023-10-14,Malaysia,772
2023-10-15,Malaysia,804
2023-10-16,Malaysia,972
2023-10-17,Malaysia,1118
2023-10-18,Malaysia,1480
2023-10-19,Malaysia,1253
2023-10-20,Malaysia,969
2023-10-21,Malaysia,767
2023-10-22,Malaysia,767
2023-10-23,Malaysia,1029
2023-10-24,Malaysia,1210
2023-10-25,Malaysia,1100
2023-10-26,Malaysia,1411
2023-10-27,Malaysia,926
2023-10-28,Malaysia,578
2023-10-29,Malaysia,669
2023-10-30,Malaysia,1033
2023-10-31,Malaysia,1024
2023-11-01,Malaysia,1101
2023-11-02,Malaysia,1368
2023-11-03,Malaysia,741
2023-11-04,Malaysia,530
2023-11-05,Malaysia,773
2023-11-06,Malaysia,1100
2023-11-07,Malaysia,1274
2023-11-08,Malaysia,1380
2023-11-09,Malaysia,1415
2023-11-10,Malaysia,941
2023-11-11,Malaysia,340
2023-11-12,Malaysia,133
2023-11-13,Malaysia,468
2023-11-14,Malaysia,1000
2023-11-15,Malaysia,1205
2023-11-16,Malaysia,1123
2023-11-17,Malaysia,853
2023-11-18,Malaysia,505
2023-11-19,Malaysia,642
2023-11-20,Malaysia,1027
2023-11-21,Malaysia,1224
2023-11-22,Malaysia,1232
2023-11-23,Malaysia,1341
2023-11-24,Malaysia,917
2023-11-25,Malaysia,794
2023-11-26,Malaysia,621
2023-11-27,Malaysia,996
2023-11-28,Malaysia,1177
2023-11-29,Malaysia,1179
2023-11-30,Malaysia,1236
2023-12-01,Malaysia,840
2023-12-02,Malaysia,534
2023-12-03,Malaysia,630
2023-12-04,Malaysia,1063
2023-12-05,Malaysia,1229
2023-12-06,Malaysia,1130
2023-12-07,Malaysia,1220
2023-12-08,Malaysia,604
2023-12-09,Malaysia,386
2023-12-10,Malaysia,337
2023-12-11,Malaysia,71
2019-04-15,Johor,0
2019-04-15,Kedah,3
2019-04-15,Kelantan,0
2019-04-15,Melaka,0
2019-04-15,Negeri Sembilan,14
2019-04-15,Pahang,6
2019-04-15,Perak,1
2019-04-15,Perlis,3
2019-04-15,Pulau Pinang,6
2019-04-15,Sabah,5
2019-04-15,Sarawak,4
2019-04-15,Selangor,12
2019-04-15,Terengganu,0
2019-04-15,W.P. Kuala Lumpur,3
2019-04-15,W.P. Labuan,0
2019-04-15,W.P. Putrajaya,1
2019-04-16,Johor,12
2019-04-16,Kedah,6
2019-04-16,Kelantan,2
2019-04-16,Melaka,3
2019-04-16,Negeri Sembilan,17
2019-04-16,Pahang,6
2019-04-16,Perak,17
2019-04-16,Perlis,5
2019-04-16,Pulau Pinang,5
2019-04-16,Sabah,34
2019-04-16,Sarawak,21
2019-04-16,Selangor,18
2019-04-16,Terengganu,1
2019-04-16,W.P. Kuala Lumpur,6
2019-04-16,W.P. Labuan,0
2019-04-16,W.P. Putrajaya,1
2019-04-17,Johor,18
2019-04-17,Kedah,7
2019-04-17,Kelantan,1
2019-04-17,Melaka,1
2019-04-17,Negeri Sembilan,10
2019-04-17,Pahang,11
2019-04-17,Perak,21
2019-04-17,Perlis,1
2019-04-17,Pulau Pinang,10
2019-04-17,Sabah,28
2019-04-17,Sarawak,37
2019-04-17,Selangor,15
2019-04-17,Terengganu,2
2019-04-17,W.P. Kuala Lumpur,2
2019-04-17,W.P. Labuan,0
2019-04-17,W.P. Putrajaya,0
2019-04-18,Johor,17
2019-04-18,Kedah,4
2019-04-18,Kelantan,0
2019-04-18,Melaka,0
2019-04-18,Negeri Sembilan,8
2019-04-18,Pahang,11
2019-04-18,Perak,19
2019-04-18,Perlis,0
2019-04-18,Pulau Pinang,14
2019-04-18,Sabah,29
2019-04-18,Sarawak,55
2019-04-18,Selangor,15
2019-04-18,Terengganu,2
2019-04-18,W.P. Kuala Lumpur,3
2019-04-18,W.P. Labuan,0
2019-04-18,W.P. Putrajaya,0
2019-04-19,Johor,5
2019-04-19,Kedah,4
2019-04-19,Kelantan,0
2019-04-19,Melaka,2
2019-04-19,Negeri Sembilan,4
2019-04-19,Pahang,12
2019-04-19,Perak,8
2019-04-19,Perlis,1
2019-04-19,Pulau Pinang,21
2019-04-19,Sabah,16
2019-04-19,Sarawak,49
2019-04-19,Selangor,10
2019-04-19,Terengganu,0
2019-04-19,W.P. Kuala Lumpur,7
2019-04-19,W.P. Labuan,0
2019-04-19,W.P. Putrajaya,0
2019-04-20,Johor,3
2019-04-20,Kedah,11
2019-04-20,Kelantan,0
2019-04-20,Melaka,2
2019-04-20,Negeri Sembilan,2
2019-04-20,Pahang,6
2019-04-20,Perak,10
2019-04-20,Perlis,1
2019-04-20,Pulau Pinang,11
2019-04-20,Sabah,13
2019-04-20,Sarawak,90
2019-04-20,Selangor,13
2019-04-20,Terengganu,0
2019-04-20,W.P. Kuala Lumpur,1
2019-04-20,W.P. Labuan,0
2019-04-20,W.P. Putrajaya,1
2019-04-21,Johor,18
2019-04-21,Kedah,5
2019-04-21,Kelantan,1
2019-04-21,Melaka,0
2019-04-21,Negeri Sembilan,0
2019-04-21,Pahang,0
2019-04-21,Perak,6
2019-04-21,Perlis,1
2019-04-21,Pulau Pinang,1
2019-04-21,Sabah,31
2019-04-21,Sarawak,48
2019-04-21,Selangor,2
2019-04-21,Terengganu,1
2019-04-21,W.P. Kuala Lumpur,0
2019-04-21,W.P. Labuan,0
2019-04-21,W.P. Putrajaya,0
2019-04-22,Johor,21
2019-04-22,Kedah,17
2019-04-22,Kelantan,5
2019-04-22,Melaka,0
2019-04-22,Negeri Sembilan,10
2019-04-22,Pahang,13
2019-04-22,Perak,11
2019-04-22,Perlis,3
2019-04-22,Pulau Pinang,10
2019-04-22,Sabah,19
2019-04-22,Sarawak,84
2019-04-22,Selangor,5
